sentiment,review
1,"I went to Arizona with some friends over the weekend, and a local recommended Cornish Pasty. It was so good that we went back the next day. \n\nThe servings are HUGE. Across the weekend I sampled the Pilgrim (thanksgiving in a pasty), the salmon one, the apple/caramel dessert, and pesto chicken. Everything was mindblowingly amazing. I really liked the dill sauce in the salmon, and the cranberry on the Pilgrim. I had the leek/potato/stilton soup as well, which was creamy and delicious as well.\n\nI liked it so much that I started looking up the history of cornish pasties on Wikipedia. They're really good. I want to make my own, now.\n\nThe location is fairly tiny, so it's not good for groups."
1,I wish I could go there everyday !!! I wish I had an extra tummy ! :) And I wish we had something like this place over here that I could go everyday! :)
1,"The zenith is easily the coolest restaurant I've ever been to.  The food is also fantastic.  I went for the sunday brunch - my god.  $10 for a main course and all you can eat sides.  The sesame cold noodles and 10 different types of vegan cakes, wow.  I had the tofu tacos - perfect.  I also had a bite of the ginger seitan - also delicious.  If I lived close, it would be a weekly haunt.\n\nPLEASE OPEN A ZENITH IN PHILADELPHIA.  thank you."
1,"Dolce, I love you! They have amazing bartenders (Paul is the BEST!), a fantastic wine selection and surprisingly great food. I say \""surprisingly\"" because I usually don't expect much from the food that gets sold at bars. BUT, the \""Beast From the Middle East\"" wrap is my go-to sandwich (it has stuffed grapes leave INSIDE THE WRAP, y'all), and their honey-drizzled baked brie is out of this world. Their Sunday morning waffles are insanely good, too. Check this place out, since there seems to be something for everyone here... they even have plenty of beer & mixed drinks for the non-wine folks."
0,"Came here because of the cheap price but a lot of buffets offer specials like this. This place had no character, the waitress had no character either, just came and left. Mandatory to tip 10%  the food wasn't very good. Best thing there was the jello.  Wouldn't return."
0,"Com'on, Don....this is supposed to be a country club.  Have you ever been to one?  Your wait staff (except for Joey) and your hostess obviously have NO training.  And where are you hiding???  I'm sorry - 71 Grille - brand new - wipes you out.  Beautiful location, views.......I was so excited by the way you took this place in hand and turned it around.  Are you still there?  By the way, tonight's pizza was cold and lousy!!!\n\nI'm scared to come back again after this review!\n\nYelp.......You do not do your members a service by posting a 2011 review as first!"
0,"They lost my bag. The staff was NOT friendly, NOT helpful, and NOT helping. This was to one particular staff. She was 'helping' me, made me filled out all these documents, and then 'lied' that she did not promise to call after I signed. Escalation to manager was denied.\nWTF.\nIt was ridiculous.\n\nLuckily, another staff showed up AFTER me waiting/talking/arguing for a hour or so. She promised to call, and gave me a number in case I want to check the second day.\n\nThey found it, and the second lady called the second day. Hence the 2 stars. But then, still, if you are a small company, and you want to grow, you better work hard, if not harder than everyone."
1,"It's at a great location on the strip and we stay here every year! I would recommend booking a Go Room, it's worth it for the updates and the refrigerator in the room. Check in was a breeze (get a rewards card first for faster check in, or platinum/diamond has their own check in). As a tip I'd say if the line for check in looks long or you get there before your check in time check your bags and go play in Vegas until the line goes down! \n\nAs for gaming, it's decent and I like that its connected to Margaritaville. Faster drink service there. \n\nThe pool and the location on the strip are the main reasons we return. The pool can get packed but we've always found a spot to lay our stuff and head into the water. The waterfall/grotto area is nice and offers some shade. Drinks/food is average price and quality."
1,"Located in the space formerly occupied by LGO's short lived Radio Milano, the north side of Campbell has been reincarnated as the Arcadia Room, a private dining facility operated by the aforementioned restaurant group.\n\nI dined here recently for the hubby's work dinner. Unlike so many private facilites that feel like a corporate conference room, the Arcadia Room is a cool, casual, restaurant - all to your self.\n\nWe had about 60 in our group, and had plenty of room to mingle at the sleek bar lining one side of the room, or gather by the open kitchen.The weather was blazing hot when we were there, but there is even a lovely little patio outdoors for guests.\n\nI think this would be an ideal location for any work or social occasion where you want an intimate atmosphere combined with reputable fare."
1,"Went to Vegas this weekend and wanted to try new things instead of just the clubs and bars.  The website was easy to use and plus booking included time and pickup and the ATV tour we wanted to go on was on sale for only $99/person.  The tour itself was amazing.  Richard picked us up at Aria right on time and it only took 20 mins to get to Nellis Sand Dunes.  The tour itself was nice because it was just the BF, Richard (tour guide) and I so we really got to have a nice tour for just the two of us.  Having never ridden, Richard made me feel really comfortable and was not pushy that I was going really slow.  We rode all over for about 2-3ish hours and even saw the rare desert tortoise :)\n\nWould definitely recommend anyone who has the morning free in Vegas to go to the ATV tour."
1,"One of the most down to earth guy you will ever meet!  Always there with helpful advice, and practical techniques to keep your back healthy!  Thanks for all you do Dr. Wayne."
1,This Denny's is cleaner than a lot of other ones. There is a red box in front of it! Yay :) Its great for carefree highway lol
0,"My girls and I tried to go here our first night in Vegas (a Saturday night)... We got bracelets that said we would get free admission & 1 free drink. We got the total run around though! Security gave us our free drink ticket then we got to the top of the stairs the bouncer took off our bracelets and our tickets. When I asked him about this he said \""this happens every night\"" & we would have to talk to the bartender. We did this and were told to talk to the front people who told us to talk to security! Really? There were only like 4 people staying in there- you'd think they want to nurse a drink out of us so there'd at least be some bodies in the place. We left soon after how rude everyone wad about giving us the runaround...."
0,Was looking for BBQ chicken and ribs. This place came up so I took my my wife and kids there. The service was good but the food wasn't up to par... Ordered the BBQ chicken and it was flavorful but really tough and NOT tender at all! My wife ordered the ribs for her and the kids. The sauce is more spicy than I believe most kids can handle (8-12ys) and the rub they use on the rib is spicer than most would care to consume. The waitress was unsympathetic and handed me the bill... I wouldn't recommend this place to anyone that was interested in a decent BBQ experience. Pretty much a fancy bar. Lots of TV's for sports. Food an after thought...
0,"***The food at Charlie Palmer's Aureole varied from okay to below average; I think you could have a decent meal here but probably not a great one***\n\nAureole definitely feels like a restaurant that might have been great when it first opened (though the standards and food quality are not there now).  The restaurant itself is nice.  The space goes beyond high ceilings with a massive glass wine tower.  The dining area is nice--it is contemporary and elegant (with white tablecloth) and there are big windows that provide a view of the outside greens.\n\nIn terms of the menu, there are two tasting menus (a seasonal tasting menu and a parallel tasting menu, which presents a primary ingredient in two separate preparations on the same plate).  There is also an a la carte menu (with some nice sounding dishes).\n\nI had the parallel tasting menu because it sounded like an intriguing concept.  There were definitely bright spots, but there were also some average to below average courses (from the concept not being great to begin with or poor cooking of the ingredients and thus not yielding the appropriate flavor/texture).  Here is the rundown on the tasting menu:\n\n(Roasted baby beets, tangerines, herb cheese, bourbon maple syrup) This dish was good.  I really liked the flavorful and juicy beets as well as the creamy and lightly tangy cheese.  The tangerines were just okay (not as vibrant as they could have been).\n\n(Golden beet panna cotta, cured salmon, tangerine lace) The golden beet panna cotta was creamy and did have a mild beet flavor.  The cured salmon was okay in terms of flavor, but I would have preferred more freshness and moistness.\n\n(Diver scallop, white asparagus and scallop terrine, wild mushrooms, asparagus, yuzu froth, trout roe) I thought the scallop was good.  It was very fresh and moist and had a good outside sear (though it was a tad salty).  A lot of times, froths/foams taste of nothing, but the yuzu froth here was surprisingly strong.  With the slight saltiness of the scallop and the strong yuzu flavor, this dish was not as light as it should have been.\n\nThe asparagus terrine was okay--I was not a fan of the gelatin-like texture and I thought it kind of tasted of nothing.  The garnishes of wild mushrooms, roe and asparagus were fine.\n\n(White asparagus, crispy Serrano ham, black peppercorn gastrique) I like how white asparagus pulls apart like green onions and these were a good representation of that (nicely cooked).  The Serrano ham was crispy and salty.  Like the scallops, I felt this dish should have been lighter in flavor.\n\n(Roasted Niman Ranch pork tenderloin, wrinkle potatoes, grilled baby leek, romesco sauce) This was a very below average dish.  The pork tenderloin was visibly overcooked and it was quite dry.  The sides and romesco sauce were not bad (the wrinkle purple potatoes were nice and tender), but they were not great either.\n\n(Pork sausage, crispy rock shrimp, steamed bun, cucumber salad) This dish seemed way too close to its Asian/Vietnamese basis.  The flavors and fragrances were okay, but I think you could get a much more flavorful and fragrant dish at a good Vietnamese restaurant.\n\nThe only element that really stood out was the crispy rock shrimp--very moist but also a light and crispy outside.\n\n(Ginger beignets, poached strawberries, lychee sorbet, lime rind) The ginger beignets were very disappointing.  They were filled with a ginger custard.  And because of this, the kitchen had to probably chill the beignets.  Unfortunately, the beignets were not evenly warm.  They were half cold, which was disappointing (especially when you think beignet, you think something hot, light and fluffy).\n\nThe lychee sorbet was cool and refreshing and I really liked the lime rind (small but very strong in flavor).\n\n(Coconut ginger vacherin, braised pineapple, vanilla Chantilly, meringue) This dessert was okay.  The vacherin was creamy and cool.  It was filled with pineapple and there was more of a pineapple flavor than a ginger flavor.  While I thought the dessert was kind of a standard dessert, I really liked the braised pineapple (sweet and not too tart), which looked like ginger.\n\nThere was also an assortment of below average complimentary bread.\n\nIn terms of service, the food came out at a good pace and the staff was attentive.  I thought the female servers were more personable and pleasant than my main male server (who was still polite).\n\nFor a fine dining place with a notable chef backing it, the price for their parallel tasting menu was not as high as other similar Vegas spots.  The food was disappointing though and given the lack of quality, it felt overpriced.\n\nAureole may have once been a good fine dining spot, but I am not sure if you can get a great meal here now.  If there was more attention to detail (and better cooking/preparation of the ingredients), you might be able to get at the very least a decent meal here.\n\nAureole is located in Mandalay Bay (free parking structure)."
1,"THE ORDER\nPizza - What else\n\nYIPPEEEE\nDisclaimer: I'm a Chicago girl myself \n              But this is the best New York Pizza in town\nThey stay open till like 2am\n\nBOOO\nNOTHING, A huge crunchy delicious slice of cheesy goodness \n                    what is their to bitch about"
1,"Great service.  Make sure you call to make a reservation.  It can maybe hold 25 people maximum inside. Yes they do have outside seating, but it can get cold during the winter.  Even with the outdoor heaters going.  \n\nI like the home feel of the place, I felt like I was eating inside a friends home.  The food is the same as it is comfort food.  I felt very satisfied when I left.  The sample plate was great and gave me an idea of what the food was like.\n\nI did enjoy the service, nice home feel of the place, and the food.  If you want to try Polish food in Arizona, this is the place."
0,"Not very impressed. Was expecting a proper tapas bar and we received flat beer and stale vodka that was watered down. We had to wait to be acknowledged because the staff were too busy socializing. Definitely wouldn't recommend this place during the week, nor to any tourist.  Q"
1,"I love this hotel. It has been the only hotel I've stayed in during my last 4-5 visits to Vegas.\nEvery time we go we think maybe this time we'll change and try a different hotel, only to say at the end, Nah... Let's just stick to the Mandarin.\n\nCustomer service at the Mandarin Oriental is second to non. But for me the #1 reason I prefer this hotel is the fact the it does not have a casino. Therefore, you don't get the usual Vegas \""Zoo\"" experience as you'd get when going to any other hotel/casino (even high end ones).\n\nThe hotel has a very relaxed and chill vibe to it.\nNo crowds, cigarette smoke, or party douchebags trolling about.\n\nThe rooms are always clean.\nThe amenities are great.\nBeautiful pool area.\nThere is even a curtesy car (Mercedes S class) that is available on a 1st come 1st serve basis to take to anywhere you want (within reasonable distance of course) free of charge (you tip the driver).\n\nThe only negative thing I could say about this hotel is that they don't have a ventilation system in their elevators. Vegas is HOT most of the year, and since you have to take two elevators each time you go in & out of your room (one from your room to the sky lobby which is on the 18th floor, and then a second one from the sky lobby to the entrance) those elevator rides can get pretty steamy. Not much fun if you've just taken a shower and by the time you get down to the lobby you're already sweaty...\n\nOverall great hotel that I would highly recommend if you are looking to REALLY relax during your Vegas vacation rather than trying to navigate your way around smoky casinos with hoards of people every time you want to go in & out of the hotel..."
1,"Ahh so close to me but yet  no time to try this place out until now.\nAfter trying these crepes I need to make time in my busy life for such yumminess!!!!\nThe batter of the crepe is light but filling at the same time especially because it's a good size crepe not a skimpy small circle of batter. I love they they use fresh fruits and not fruits that have been marinating in a thick goop of high fructose corn syrup living life in a tin can waiting to be open for years now. Yup, fresh fruits always win in my book....\n \nI will declare my one star off now:  NO MANGO ICE CREAM!!!!!!\n\nI have been day dreaming of my first experience at Crepe Shack & Waffles: Wearing hott pink heels I slowly walk in,hair blowing in the wind (wearing a hott pink bow to match the heels of course), my nose instantly stunned by the sweet aroma of fresh crepes, my eyes (with hott pink eyeshadow to match the heels & bow of course) blinded by the beauty of my favorite ice cream -MANGO- Wait a freakin minute - The Mango Ice cream was just seasonal.... Yup my day dream turned into an episode of Punked!!! \nYes, I was disappointed but hopefully the Mango Ice cream will make a guest appearance again even though I think it should be a staple on the menu as in just about all Japanese Restaurants Mango Ice Cream Mochi is always offered, Just sayin.....\n We tried: \n-The Strawberry Cheesecake Crepe: Strawberries,bits of Cheesecake,  Strawberry syrup, whipped cream and Birthday cake ice cream : YUM!!!! \n-The Rebel Crepe : Bananas, Strawberries, Nutella, Whipped Cream and Vanilla Ice Cream: YUM!!!!\n-The Brownie Crepe (I'm not sure of the name): Brownie Chunks, marshmallows,whipped cream, caramel sauce and vanilla ice cream:\nI didn't try this one but the people who did said it was - YUM!!!!\n-Bananas Foster Crepe: Vanilla Ice Cream,Bananas,Cinnamon,Caramel and Whipped Cream - YUM!!!\n-Scoop of Chocolate Malt Crunch Ice Cream- I liked it but my sister thought it lacked a strong chocolate taste - that's why it has MALT in it's name - that should clue you in that it won't have an extra strong Chocolate taste.\nSo there's my verdict- 4 YUMS!!!! - \nVery open and clean place - We enjoyed ourselves!!!!\nI did ask for a printed menu and they didn't have any- Hope they do print some cause they sure come in handy when you want to call in a order....."
0,"UPDATE:\nMy husband was called by the owner of this scam! His name is Ray, he said he doesn't work directly with the techs, he just gets paid the coupon amount from livingsocial, groupon, and any other coupon sites and the techs that go on the service call only gets paid when they sale additional services and that is the only way the techs make money! TOTAL SCAM!!! He also is doing this under several company names including U.S. Air Solutions, he is NOT affiliated with U.S. Air Solutions. \nThe real US Air Solutions doesn't even do air duct services they only do air conditioner services! \nSince they \""outsource\"" all of the techs I think this might be part of the reason there are so many different company names. \n\nAnother name I found (6 total now that I know of) out about from the owner Ray: \""Custom Air Specialists LLC\"" this company is based in Nevada, from what I have found they are doing this scam in several different states! \n\nNow Ray did offer to send us a refund, which we are glad he is doing that. But this is still a total scam, the old bait and switch.\n\nOh, and like other complaints I have read he claims he will no longer work with the tech who was sent to our house. His name was Isaac his paperwork said Mr. Duct Cleaning, his shirt said US Air Solutions, and he has a very thick European accent. I saw another complaint on here that described the tech that was sent to there house that sounded like the same one that was sent to our house. And the \""manager\"" said they would fire that tech, so who knows if they are being honest about not working with Isaac anymore."
1,Where I am from I can't get crazy stuff like this and it hit the spot after a couple drinks on the strip.
1,"You name it, they slice it! Talk about do it yourself teppanyaki heaven. Greenland is my go-to place for hosting a dinner party. The sliced meat section is to die for. They even have wagyu beef ready for the grill (It's a smoking $25.00 a pound and it's worth every penny). Sliced rib-eye, sirloin, beef belly, sirloin OH MY!\n\nSet up a griddle in the middle of your dining table, add some veggies, rice papers and dipping sauce and you've got yourself a party that goes all night long."
1,"I had my hair cut by Mark at Vidal Sassoon yesterday, and I'm so pleased with how easy my hair is to manage today that I'm yelping. I've had many experiences where my hair will look good right after a cut, but when I style it myself later everything goes to hell. Not this time, my cowlick has been tamed. It's like magic!\n\nThe haircut experience itself was excellent. Vidal has a very pleasant and comfortable atmosphere, and Mark took his time with the cut. I feel that a proper haircut should take some time and thought, and that's exactly what I got here. Highly recommended!"
0,"I've heard good things about this place, but the service is TERRIBLE. My boyfriend & I made reservations beforehand, stating that we were celebrating our anniversary. When we arrived, it took the host two minutes to greet us (she made eye contact and said nothing). She asked us to wait, which was fine but when another couple who made reservations as well checked in, she seated them before us! We were seated outside next to a large group. Our server was overly sarcastic and not so friendly. Onto the food... We ordered the penne pasta with chicken. It wasn't amazing. Ordered the heart truffle cake and shake and our server left before my boyfriend could finish the remainder of our dessert order! Tried to get his attention and he half-turned his head and said to us \""oh I hear you what do you want?\"" as he turns back to multitask. Umm, kinda rude! So then a couple minutes later, the server comes to take away dirty utensils and give us new ones. He neglects to switch out my fork and I catch him before he leaves, handing him my fork and telling him it was dirty. He proceeds to give me a fork and says \""umm here's this one. I think that's clean, right?\"" He then looks at the fork that I gave him and says \""oh those are just water stains!\"" I tell him that I had used that one, and he blames me boyfriend saying that \""he said it was clean!\"" WOW!!! NO WONDER THIS IS CLOSING DOWN ON SUNDAY!\n\nHOWEVER I must say that the hot chocolate I ordered makes up for some of the crappy experience! I was DIVINE! I love hug mugs! And I would totally come back and go thru the crappy wait and service all for that salted caramel white hot chocolate! Yum!!!"
1,"The food tasted as good as it looks on the menu. We had oxtail pho, fresh oyster, garlic noodles with crabs, pork belly buns, and oxtail loco moco special. Everything was on point. Must try the pho and pork belly buns! Service was excellent and the atmosphere was great. A nice break from Vegas strip food."
0,"We stopped in on Saturday to grab some lunch before the world cup started. it was our second visit.  Our first visit was uneventful and nothing special. \n\nThis time it was bad. No one greeted us at the door. The waiter eventually saw us and told us to sit anywhere. The restaurant was clean and neat and the service was prompt. \n\nI ordered the chicken teriyaki lunch special. it was served in a bento box. We also ordered three types of rolls and a sashimi combo. Two of the three sushi rolls we ordered came out quickly. The catapillar roll was ridiculous. It was filled with a tiny piece of cucumber and lot of rice then covered with avocado. The menu provides pictures with no detailed description. This roll was an extreme disappointment.  The other two rolls were unremarkable.  The chicken teriyaki was chewy and had zero taste. It was obviously microwaved. It was served third after the two sushi rolls. The third roll and the sashimi combo took much longer to prepare. \n\nOne high point was the waiter. He was prompt and attentive. For soup he suggested the mushroom and onion. It was nothing but broth; but exceptionally good. later he indicated it was supposed to have piece's of musroom and onion. \n\nThe single star is for the waiter. All in all, not good. We will not be back."
1,Coffee is always fresh and made quickly...never a long wait time. ..i love to go in and get my chai tea latte..best taste ever...if u have not tried it's a must do. ..i also love to get my free coffee as well it keep me getting my card punched to get closer to a free coffee gotta love that
1,Absolutely the *best* Chinese food in the city! The sushi is amazing as well... we have always been treated well and had a great experience! Would recommend to anyone!
0,"So I went back for lunch yesterday.  Again, I was not impressed.  The food was ok.  I can't point out anything that was wrong with it.  The olive oil they use for bread dipping has changed.  It has an orange tinge to it and a little spice (but I liked it).  I got half a sandwich and soup.  I could probably find the same deal elswhere for cheaper.\n\nMy husband and I got there well after the lunch crowd, but the service was a little lacking.  We sat in front of our empty plates for about five minutes before our server removed them.  There were other employees that were sweeping or cleaning near our table, and none of them offered to remove our plates.\n\nThe employees were all friendly, and the restaurant was clean.\n\nIf their goal is mediocrity, then they are well on their way."
1,"My home warranty company referred me to Hung-Rite they came when they promised an replaced the torsion springs the service person was very helpful and gave me maintenance tips and explained the warranty.Service on the phone is great,  I now have a problem with the lift motor and asked my warranty company to send Hung-Rite, within 5 minutes they worked it out called me back and made the service appointment."
1,"I never find myself in Mesa, strictly out of principle :D, but I was headed to the Mesa Arts Center for a concert and found this gem using my Yelp app.\n\nThe waitress was very attentive and actually apologized for asking me a question right after I took a bite (I swear they must teach that timing in the training videos at every restaurant). I had the El Capitan & the Cubana empanadas as part of the platter for dinner. Both were excellent. There was a surprisingly decent assortment of craft beer bottles to choose from as well. I was easily convinced to look at the sweet empanadas for dessert, and the waitress was quick to point out all her favorites (essentially the whole menu). I settled on the Ruiz's Pieces, because obviously I'm a sucker for a clever name.\n\nI suppose I'll have to find an excuse to be in Mesa again soon. It will be an easy walk from the light rail as well once it's finished being built out that far."
1,A MUST GO!\nThis place is two stories but small. It captures the irish feel with the wooden interior well. There are two bars and normally the bottom bar is the busiest. At night there is great irish band. And occasionally there is a dancer or two. \nThe second floor is what  i recommed if you want to get away from some of the crazyness. The booths are private and the outside area is often over looked.\nNormally that's where i head to grab some drinks then i go downstairs to cause mischief!\nI've never eaten there. Because. really. I came to drink and listen to dam good brooding music!
0,"I am a die hard YELP believer. But after sitting here one hour and 10 minutes for them to give me an estimate I had to write this. \nI do not live at the condo that needed the work but when Jim called me and said to be at the property at 11:00  to 11:30 I arrived at 10:55. \nHe \"" claims\"" he was here at 11:10 knocked on the door and left. You answer this question. If only an hour before I got a text from him and I called him back immediately why then would he have not done it again? Was he covering up something? Did he go to the wrong apartment? Could he not get through the security gate ? Was I on the toilet when he  supposing to say he knocked ?  \nWhat a terrible, terrible shame for a company to have a five star rating and Jim  \nwho could have easily knocked harder, text me or do what someone who has a Five Star rating should do Call Me ! \nHe would not be working for my company if a team member ever did something like that. \nEven after calling him I asked are you sure you were at the right condo? Did you think to text me? Did you think to call me?  Incredibly arrogant person if you ask me. \n\nPS : I was on a flight from Charlotte to Phoenix yesterday and was delayed 4.5 hours and they did reschedule and I really appreciated it. Just not sure what Jim had done."
0,"Went here looking for something to eat that was fast.  Turns out the only thing that was fast were my bowels after I ate here.  I got mild food poisoning along with a friend that ate here the same night.  \n\nNow if the food was really really good I could maybe maybe deal with it and take my chances but it was mediocore at BEST.  Nothing really tasty or unique about their pizza.  Also, the service was slow considering the amount of customers they had.  I'm done!"
0,"Went to Share on Friday 12/21.  The only enjoyable part of the evening was the nice guy outside who greeted us and got us in.  (We had emailed to be on the list.)  The music was AWFUL, a complete mess of current, 80's, 90's and more that didn't flow together at all and songs were cut off abruptly.  The sound systems sucks too.  The bartenders are way into themselves and charged us $10 for a vodka punch drink in a small glass that was half ice.  The strippers also seemed to be only into themselves and be careful, some of them are simple con artists who will try to take you upstairs and give you shorter than promised lap dances then quickly exchange you for some other sucker.  We watched it happen.  The crowd was a strange, really young bizarre crowd.  This place has a bad concept in general, with tables and booths in the middle of the dance floor!  What moron designed this place?  We stayed for about an hour and a half then left.   I won't be back."
0,"Thought we'd try this place out because of the reputation of Chef Carla Pelligrino and we were very dissapointed.\n\nThe hostess sat us at 5:15pm which was before the major Saturday night rush.  Upon sitting us at the table, she notice only one set of silverware, in which she said \""I'll go get you a second set.\""  That would have been fine, but she never brought us a second set.  Our server arrived shortly after to take our drink orders.  Michelob Ultra and a water please.   The menu looks great.  Hope the food is as great as it sounds.\n\nThe waiter came back and took our order.  Not friendly at all.  While taking our order, he was per-occupied with someone/something else in the restaurant, and did not make eye contact with us once.   My wife ordered the \""chopped salad\"", which listed a bunch of fresh veggies in the mix.  The waiter warned us that the salad did not actually come with any 'salad'.  No green salad, just toppings.  OK... that's sounded like an interesting concept, but that was fine as the toppings/veggies on a salad are always great.  I ordered three Turkey meatballs and a Peanut Butter Milkshake.\n\nStill no silverware.\n\nA few passes-by by the waiter while servicing other tables, and he finally stopped briefly to tell us they were out of Michelob Ultra.  OK.  Bring another beer please.\n\nAnother quick stop by \""I forgot what type of milkshake you ordered\"".  Peanut Butter.  \""Thanks.\""\n\nFood was delivered by a server.  Looks good to me.  We asked the server to bring us a second set of silverware.  \""OK. I'll be right back\"".\n\nThe salad was... not a salad.  Sure the waiter told us there was no 'green' salad in the salad, but this is ridiculous.  A bowl full of crispy things, and a few... I mean few... green salad items; a few onions, a few avacado, a few tomato.  Ugh.  This is a bowl of crispy stuff with a little dressing!\n\nNo silverware.  Another waiter walks by and I ask him for a set.  He decides to pick it up from another pre-set table and give to us because he says \""we're out of silverware... they are washing in the back of house right now.  Use these.\""  OK.  Admirable. \n\nThe turkey meatballs were good, but not spectacular.  I'd eat them again and again, but I'd rather make them at home myself.  Nothing  special that calls for a trip back.  The side of steamed broccoli that I ordered was OK, but too much garlic for most people.\n\nMeal is done.  The waiter apologizes for the salad, and offers to take if off of our bill.  OK.  That was nice.  The waiter jokes about our visit and asks if we need anything else before we leave, \""would you like some more crispy salad?\""  OK. He has a sense of humor.\n\nBut unfortunately, we won't be coming back to this place.  Be forewarned, the service and restaurant preparation was horrible. The food:  B."
1,"Mouth watering food, friendly and energetic customer service and overall fantastic experience. The food is delicious! I will be back soon!"
0,"Woodman's is cheap! Oh yeah, they're also an \""employee owned\"" business. The employees don't seem to reap any benefits, or I'm sure they'd smile one or twice.\n\nIf spending less money on garbage is your idea of ideal shopping, here's your gold mine. The atmosphere of the building is by far the 2nd worst grocery shopping environment I've experienced. I reserve the absolute worst for the no longer existing Star Market, in my home city. \n\nHere, the employees always look depressed. The lighting appears to be up to date with the 1970s. The produce selection is ready for the compost heap. Everything about the meat counter reminds me of the setting for an old horror film. If time is money, then I'd rather pay more for my food and spend a few hours less in line.\n\nThey do have a larger selection of natural foods than the average conventional market, but that's only one thing that allows me to occasionally decide to visit Woodman's. The other, they're open 24 hours. That alone, is why I cannot give them only 1 star."
1,"With the hundreds of people in Blue Martini Saturday night I'm surprised there aren't much of any real reviews, so here is my best effort. Over the past two weeks the name kept on coming up, this is the place to hang in Las Vegas. Situated in the middle of the district upstairs overlooking all the shops with its indoor/outdoor setup and girl to guy perfect ratio (60girl/40guy) you will be bound to have a great time. \n\nThe place is huge, bars setup everywhere, live music playing, food served quickly and drinks of only top shelf live here. Their lobster tacos came highly recommended so we ordered one of those (18.00) and their sashimi salad (12.00), perfect... Still a little hungry we ordered their artichoke spinach dip which we both agreed their pita chips should have been soft bread or just normal chips as the pita chips were rock hard intentionally of course...\n\nThe crowd was truly mixed, so many people of all different ages, backgrounds and types. Anyone can feel comfortable here and when we went Saturday night we had no issues getting in, (they do check ids) and no issues with clothing (jean, red shirt, coat) and non-dress shoes. Now there are a lot of people dressed up, but saw no sign of them keeping people out or giving a hard time over dresscode. \n\nNo gaming, great food, great drinks, good music, and fun crowd."
0,The decor here is really nice and no music blasting which was great for breakfast. Well that's about as good as it got. I had the 2 eggs and NY steak for $23 and that was a big mistake. The steak was too chewy but I should have expected that.
0,Went here because we saw the great reviews on bloody Mary's and we were staying at the hotel . Worst decision ever . Maybe it was our bartender but we got two bloody Mary's that tasted like straight tomato juice no vodka in them . Returned them and got beers instead
0,"I heard about this place and wanted to take my girlfriend here cause I wanted to buy her a new dress. She loves vintage anything and wears vintage dresses all the time. She had picked out 5 dresses and tried them all on. Two of the dresses she said did not fit right, like they were stiched wrong but she did get two very cool dresses. I have one complaint and for me its a big one. When you walk in to this place you are expecting oldies music or mabey punk rock rockabilly music but no its fu$#ing rap crap. There is nothing more anoying then trying to shop and have to listen to very loud  bullshit RNB and rap music. The hispanic girl running the store was very bitchy and i was very close to picking up the radio and tosssing it on to Glendale ave so it could be ran over and destroyed. My god I wanted to tell her but by the looks of things she could care less who she was affending. Even my girlfriend said i  would like to come back and look at dresses but wont cause of the music and the horrable attitude on the women that was runnin the store at the time. The rap music was so loud and anoying it totally took away from being a cool little vintage shop. I guess thats what they listen to in that shit hole part of town they are in. I hate Glendale and I will never like it."
0,"I give 2 stars for the food and one star for the service. Food is very average, not spicy... has no flavor.\nService is way below average. I asked substitute fish for scullions in my salad. In the end I got no fish and no scullions. Also, I asked server to put a fork in my order to go. She said that she did that. When I opened my bad I found out I don't have any fork.\nAnyway I will not come back in this place."
0,"Huge disappointment. Good-bye CTV, hello Global. You are an insult to the anglo community and don't even have the decency to pull the ads nor reply to any comments."
1,"Simply love their vegetarian dishes and chilled ambiance. The service could be faster but their food is worth waiting for. Except for desserts, which would have a greater selection, Shambala is perfect for a group outing!"
1,"Rand H. and I went to CiCi's Pizza for an early lunch. The second we walked in the door we were greeted with a \"" Welcome to CiCi's\""! one from a young lady at the cash register, and two voices from somewhere else in the kitchen. We paid $4.99 and I proceeded past the soup and salad to the row of 15 fresh, hot and tasty pizzas. I enjoyed everything I ate. It was an amazing value!!! If I were to have combined all the pizza I consumed on one plate it would have stood 12 to 14 inches high.... How does this place stay in business? I dunno!!! Mucho Gordo! Four Stars People... . !! \n       Oh . . . as we were finishing our meal the Manager came to our table and asked us how we were doing."
1,"These guys are awesome. Don't believe the hater reviews. Well...read the one star reviews because they are kind of hilarious.\n\nI was referred to these guys by Atlantic Luggage. I have several pieces of luggage that needed repair, some under warranty, and some not.\n\nThey did a fantastic job and for the pieces I had to pay for, the price was very reasonable. \n\nIn fact, I was so pleased that I brought in my favorite pair of dress shoes and had them re-heeled and re-soled. Again, an awesome job and very reasonable price.\n\nNo matter where you live in Vegas, it's worth the drive."
1,Food is great! : ) Prices are great too!
0,"The WORST pool service ever!!\nThis company charged us ridiculous amount of money just to clean our pool.\nWe are first home buyer so we didn't have any idea about the pool and we wanted some advise from the pool service company. However, this company purposely closed our valve (other pool guys told us about this), so we wouldn't be able to clean our pool by ourselves. I can't believe that someone is doing business like this especially to local people. Do not use this service! Overpriced! Not helpful at all. Do not waste your money!"
